pathway,ligand,receptor,sender,receiver,COVID,Control,log2FC
IL6_signaling,IL6,IL6R,Fibroblast,Epithelial,0.013804077,0.027255276,-0.93252575
IL6_signaling,IL6,IL6R,Fibroblast,Fibroblast,0.0034843492,0.0065355315,-0.7488106
IL6_signaling,IL6,IL6R,Fibroblast,Mast_cell,0.008154927,0.016627917,-0.9452417
IL6_signaling,IL6,IL6R,Fibroblast,Myeloid,0.018129658,0.017690038,0.033541467
IL6_signaling,IL6,IL6R,Fibroblast,NK_cell,0.0017527408,0.0008366139,0.58382034
IL6_signaling,IL6,IL6R,Fibroblast,Plasma_cell,0.016274272,0.019451996,-0.24361685
IL6_signaling,IL6,IL6R,Fibroblast,T_cell,0.0050463607,0.010120751,-0.8791153
IL6_signaling,IL6,IL6R,Mast_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Mast_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Myeloid,B_cell,0.0002216189,0.00028484632,-0.07280148
IL6_signaling,IL6,IL6R,Myeloid,Endothelial,0.00034949192,0.00020175884,0.16726898
IL6_signaling,IL6,IL6R,Myeloid,Epithelial,0.0017856536,0.0018891748,-0.052641567
IL6_signaling,IL6,IL6R,Myeloid,Fibroblast,0.00045072485,0.00045300444,-0.0022652412
IL6_signaling,IL6,IL6R,Myeloid,Mast_cell,0.0010548966,0.0011525489,-0.06698027
IL6_signaling,IL6,IL6R,Myeloid,Myeloid,0.0023451976,0.001226169,0.5875281
IL6_signaling,IL6,IL6R,Myeloid,NK_cell,0.00022672924,5.7989135e-05,0.213492
IL6_signaling,IL6,IL6R,Myeloid,Plasma_cell,0.0021051904,0.0013482976,0.40306652
IL6_signaling,IL6,IL6R,Myeloid,T_cell,0.000652782,0.00070151075,-0.041919764
IL6_signaling,IL6,IL6R,NK_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,NK_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,Plasma_cell,B_cell,1.3337218e-05,0.0,0.019114407
IL6_signaling,IL6,IL6R,Plasma_cell,Endothelial,2.1032727e-05,0.0,0.030029226
IL6_signaling,IL6,IL6R,Plasma_cell,Epithelial,0.00010746218,0.0,0.14725742
IL6_signaling,IL6,IL6R,Plasma_cell,Fibroblast,2.7125014e-05,0.0,0.03861177
IL6_signaling,IL6,IL6R,Plasma_cell,Mast_cell,6.348459e-05,0.0,0.08879923
IL6_signaling,IL6,IL6R,Plasma_cell,Myeloid,0.00014113603,0.0,0.1904708
IL6_signaling,IL6,IL6R,Plasma_cell,NK_cell,1.36447625e-05,0.0,0.019552216
IL6_signaling,IL6,IL6R,Plasma_cell,Plasma_cell,0.00012669219,0.0,0.1720934
IL6_signaling,IL6,IL6R,Plasma_cell,T_cell,3.9284983e-05,0.0,0.05559126
IL6_signaling,IL6,IL6R,T_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6R,T_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,B_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Endothelial,B_cell,0.0010338706,0.006053856,-1.7941842
IL6_signaling,IL6,IL6ST,Endothelial,Endothelial,0.0062378887,0.055919766,-2.9752889
IL6_signaling,IL6,IL6ST,Endothelial,Epithelial,0.003784219,0.035584573,-2.93488
IL6_signaling,IL6,IL6ST,Endothelial,Fibroblast,0.0080922255,0.07340864,-3.0327647
IL6_signaling,IL6,IL6ST,Endothelial,Mast_cell,0.0009312458,0.01218412,-2.7711976
IL6_signaling,IL6,IL6ST,Endothelial,Myeloid,0.0024008546,0.017115887,-2.4132862
IL6_signaling,IL6,IL6ST,Endothelial,NK_cell,0.0038202067,0.010147854,-1.2095991
IL6_signaling,IL6,IL6ST,Endothelial,Plasma_cell,0.007473011,0.08444055,-3.3339744
IL6_signaling,IL6,IL6ST,Endothelial,T_cell,0.0045393114,0.056576755,-3.377708
IL6_signaling,IL6,IL6ST,Epithelial,B_cell,0.0002917472,0.00013451872,0.18724331
IL6_signaling,IL6,IL6ST,Epithelial,Endothelial,0.0017602652,0.001242556,0.2996629
IL6_signaling,IL6,IL6ST,Epithelial,Epithelial,0.001067866,0.0007907012,0.20761806
IL6_signaling,IL6,IL6ST,Epithelial,Fibroblast,0.0022835392,0.0016311647,0.31955016
IL6_signaling,IL6,IL6ST,Epithelial,Mast_cell,0.00026278757,0.00027073524,-0.009051491
IL6_signaling,IL6,IL6ST,Epithelial,Myeloid,0.0006774954,0.00038032077,0.28130507
IL6_signaling,IL6,IL6ST,Epithelial,NK_cell,0.0010780214,0.00022548872,0.7618533
IL6_signaling,IL6,IL6ST,Epithelial,Plasma_cell,0.0021088035,0.0018762975,0.1121466
IL6_signaling,IL6,IL6ST,Epithelial,T_cell,0.0012809449,0.0012571545,0.015126441
IL6_signaling,IL6,IL6ST,Fibroblast,B_cell,0.0051023774,0.0052440222,-0.03310427
IL6_signaling,IL6,IL6ST,Fibroblast,Endothelial,0.030785345,0.04843929,-0.6372963
IL6_signaling,IL6,IL6ST,Fibroblast,Epithelial,0.01867595,0.030824369,-0.69369864
IL6_signaling,IL6,IL6ST,Fibroblast,Fibroblast,0.0399369,0.06358865,-0.65787894
IL6_signaling,IL6,IL6ST,Fibroblast,Mast_cell,0.004595902,0.010554231,-1.0459787
IL6_signaling,IL6,IL6ST,Fibroblast,Myeloid,0.011848742,0.014826268,-0.3006939
IL6_signaling,IL6,IL6ST,Fibroblast,NK_cell,0.018853555,0.008790359,1.0199636
IL6_signaling,IL6,IL6ST,Fibroblast,Plasma_cell,0.036880944,0.07314481,-0.96887344
IL6_signaling,IL6,IL6ST,Fibroblast,T_cell,0.022402495,0.04900839,-1.0955077
IL6_signaling,IL6,IL6ST,Mast_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Mast_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Myeloid,B_cell,0.0006600281,0.00036348464,0.28390917
IL6_signaling,IL6,IL6ST,Myeloid,Endothelial,0.003982299,0.0033575257,0.19330247
IL6_signaling,IL6,IL6ST,Myeloid,Epithelial,0.0024158643,0.0021365632,0.12306616
IL6_signaling,IL6,IL6ST,Myeloid,Fibroblast,0.0051661166,0.00440759,0.18937652
IL6_signaling,IL6,IL6ST,Myeloid,Mast_cell,0.0005945119,0.0007315569,-0.11895485
IL6_signaling,IL6,IL6ST,Myeloid,Myeloid,0.0015327175,0.0010276693,0.32086372
IL6_signaling,IL6,IL6ST,Myeloid,NK_cell,0.0024388388,0.0006092958,1.0954919
IL6_signaling,IL6,IL6ST,Myeloid,Plasma_cell,0.004770807,0.005069966,-0.072915345
IL6_signaling,IL6,IL6ST,Myeloid,T_cell,0.002897919,0.0033969723,-0.1738064
IL6_signaling,IL6,IL6ST,NK_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,NK_cell,T_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,Plasma_cell,B_cell,3.9721064e-05,0.0,0.056196462
IL6_signaling,IL6,IL6ST,Plasma_cell,Endothelial,0.00023965821,0.0,0.30994228
IL6_signaling,IL6,IL6ST,Plasma_cell,Epithelial,0.0001453888,0.0,0.1958373
IL6_signaling,IL6,IL6ST,Plasma_cell,Fibroblast,0.00031090138,0.0,0.3905592
IL6_signaling,IL6,IL6ST,Plasma_cell,Mast_cell,3.5778245e-05,0.0,0.050715216
IL6_signaling,IL6,IL6ST,Plasma_cell,Myeloid,9.224027e-05,0.0,0.12729032
IL6_signaling,IL6,IL6ST,Plasma_cell,NK_cell,0.00014677143,0.0,0.19757788
IL6_signaling,IL6,IL6ST,Plasma_cell,Plasma_cell,0.0002871113,0.0,0.3641368
IL6_signaling,IL6,IL6ST,Plasma_cell,T_cell,0.00017439928,0.0,0.23192295
IL6_signaling,IL6,IL6ST,T_cell,B_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Endothelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Epithelial,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Fibroblast,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Mast_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Myeloid,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,NK_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,Plasma_cell,0.0,0.0,0.0
IL6_signaling,IL6,IL6ST,T_cell,T_cell,0.0,0.0,0.0
TGFb_signaling,TGFB1,TGFBR1,B_cell,B_cell,0.039498117,0.036637716,0.1056758
TGFb_signaling,TGFB1,TGFBR1,B_cell,Endothelial,0.048603974,0.04399807,0.14059265
TGFb_signaling,TGFB1,TGFBR1,B_cell,Epithelial,0.028405013,0.021762013,0.36943388
TGFb_signaling,TGFB1,TGFBR1,B_cell,Fibroblast,0.09291986,0.06525536,0.50339305
TGFb_signaling,TGFB1,TGFBR1,B_cell,Mast_cell,0.062059276,0.03515655,0.80245155
TGFb_signaling,TGFB1,TGFBR1,B_cell,Myeloid,0.103816405,0.081361726,0.34781855
TGFb_signaling,TGFB1,TGFBR1,B_cell,NK_cell,0.09085405,0.1320216,-0.53424543
TGFb_signaling,TGFB1,TGFBR1,B_cell,Plasma_cell,0.01362036,0.020572335,-0.5612035
TGFb_signaling,TGFB1,TGFBR1,B_cell,T_cell,0.050204128,0.0563581,-0.16373715
TGFb_signaling,TGFB1,TGFBR1,Endothelial,B_cell,0.035304584,0.031113569,0.17696871
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Endothelial,0.04344367,0.037364148,0.21221925
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Epithelial,0.025389241,0.01848079,0.4378976
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Fibroblast,0.08305451,0.055416316,0.575213
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Mast_cell,0.05547042,0.029855732,0.87195677
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Myeloid,0.09279417,0.0690942,0.42020315
TGFb_signaling,TGFB1,TGFBR1,Endothelial,NK_cell,0.081208035,0.11211571,-0.46044797
TGFb_signaling,TGFB1,TGFBR1,Endothelial,Plasma_cell,0.01217428,0.017470488,-0.4874979
TGFb_signaling,TGFB1,TGFBR1,Endothelial,T_cell,0.044873934,0.047860563,-0.09099589
TGFb_signaling,TGFB1,TGFBR1,Epithelial,B_cell,0.011770548,0.015981331,-0.41112918
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Endothelial,0.014484119,0.019191911,-0.38298818
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Epithelial,0.008464772,0.009492567,-0.14872791
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Fibroblast,0.027690373,0.028464317,-0.038402114
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Mast_cell,0.018493837,0.01533525,0.2550296
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Myeloid,0.030937575,0.0354899,-0.19224241
TGFb_signaling,TGFB1,TGFBR1,Epithelial,NK_cell,0.027074758,0.057587683,-1.0613238
TGFb_signaling,TGFB1,TGFBR1,Epithelial,Plasma_cell,0.004058905,0.00897363,-0.97929347
TGFb_signaling,TGFB1,TGFBR1,Epithelial,T_cell,0.014960969,0.024583343,-0.6806566
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,B_cell,0.021814574,0.019423196,0.1597471
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Endothelial,0.026843686,0.02332523,0.19489674
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Epithelial,0.015687918,0.0115369605,0.41261637
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Fibroblast,0.05131908,0.034594614,0.55567825
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Mast_cell,0.03427497,0.018637968,0.8449991
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Myeloid,0.05733718,0.043133277,0.4025488
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,NK_cell,0.050178148,0.06999022,-0.47209245
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,Plasma_cell,0.007522444,0.010906261,-0.4823814
TGFb_signaling,TGFB1,TGFBR1,Fibroblast,T_cell,0.02772744,0.029877804,-0.10414074
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,B_cell,0.027415816,0.04419663,-0.669521
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Endothelial,0.033736233,0.053075545,-0.63853496
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Epithelial,0.019716045,0.026251849,-0.39560547
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Fibroblast,0.06449608,0.078718536,-0.28350672
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Mast_cell,0.043075617,0.042409882,0.021957282
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Myeloid,0.07205942,0.098147884,-0.44051155
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,NK_cell,0.06306219,0.15925968,-1.3228664
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,Plasma_cell,0.009453951,0.02481672,-1.3042574
TGFb_signaling,TGFB1,TGFBR1,Mast_cell,T_cell,0.034846906,0.06798564,-0.94444764
TGFb_signaling,TGFB1,TGFBR1,Myeloid,B_cell,0.042729266,0.049640395,-0.21168949
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Endothelial,0.05258003,0.05961293,-0.17793027
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Epithelial,0.030728688,0.029485324,0.057673007
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Fibroblast,0.10052117,0.0884144,0.18320148
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Mast_cell,0.06713604,0.047633566,0.4864658
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Myeloid,0.11230911,0.1102369,0.026628463
TGFb_signaling,TGFB1,TGFBR1,Myeloid,NK_cell,0.098286375,0.17887591,-0.8573343
TGFb_signaling,TGFB1,TGFBR1,Myeloid,Plasma_cell,0.0147345755,0.02787343,-0.8758042
TGFb_signaling,TGFB1,TGFBR1,Myeloid,T_cell,0.05431108,0.07635952,-0.48401028
TGFb_signaling,TGFB1,TGFBR1,NK_cell,B_cell,0.07101489,0.06815345,0.058494028
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Endothelial,0.087386586,0.08184518,0.093409665
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Epithelial,0.05107025,0.040481683,0.32798496
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Fibroblast,0.16706347,0.121387966,0.45754445
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Mast_cell,0.11157829,0.06539819,0.7617129
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Myeloid,0.18665472,0.15134901,0.3007004
TGFb_signaling,TGFB1,TGFBR1,NK_cell,NK_cell,0.1633493,0.24558648,-0.58532846
TGFb_signaling,TGFB1,TGFBR1,NK_cell,Plasma_cell,0.024488468,0.03826864,-0.6235329
TGFb_signaling,TGFB1,TGFBR1,NK_cell,T_cell,0.09026355,0.1048373,-0.21373746
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,B_cell,0.021206152,0.03656546,-0.75844735
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Endothelial,0.026094997,0.0439113,-0.729052
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Epithelial,0.015250373,0.021719096,-0.4834327
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Fibroblast,0.049887758,0.065126665,-0.37791365
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Mast_cell,0.03331902,0.035087217,-0.07247954
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Myeloid,0.05573801,0.08120126,-0.5348452
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,NK_cell,0.048778646,0.13176124,-1.4152352
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,Plasma_cell,0.0073126378,0.020531762,-1.3730881
TGFb_signaling,TGFB1,TGFBR1,Plasma_cell,T_cell,0.026954103,0.056246955,-1.0341388
TGFb_signaling,TGFB1,TGFBR1,T_cell,B_cell,0.052768763,0.05960478,-0.17266332
TGFb_signaling,TGFB1,TGFBR1,T_cell,Endothelial,0.06493402,0.07157911,-0.13853128
TGFb_signaling,TGFB1,TGFBR1,T_cell,Epithelial,0.03794858,0.035403956,0.09747553
TGFb_signaling,TGFB1,TGFBR1,T_cell,Fibroblast,0.12413922,0.106161945,0.22374132
TGFb_signaling,TGFB1,TGFBR1,T_cell,Mast_cell,0.08291006,0.057195116,0.5279458
TGFb_signaling,TGFB1,TGFBR1,T_cell,Myeloid,0.13869682,0.1323649,0.06692022
TGFb_signaling,TGFB1,TGFBR1,T_cell,NK_cell,0.121379346,0.21478191,-0.8182138
TGFb_signaling,TGFB1,TGFBR1,T_cell,Plasma_cell,0.018196553,0.033468504,-0.8444313
TGFb_signaling,TGFB1,TGFBR1,T_cell,T_cell,0.067071795,0.09168727,-0.44531408
TGFb_signaling,TGFB1,TGFBR2,B_cell,B_cell,0.21486111,0.2238312,-0.058738947
TGFb_signaling,TGFB1,TGFBR2,B_cell,Endothelial,0.31350562,0.25139493,0.31740293
TGFb_signaling,TGFB1,TGFBR2,B_cell,Epithelial,0.16652237,0.2749294,-0.7199453
TGFb_signaling,TGFB1,TGFBR2,B_cell,Fibroblast,0.15739773,0.13780259,0.19051722
TGFb_signaling,TGFB1,TGFBR2,B_cell,Mast_cell,0.13818698,0.15399246,-0.15517376
TGFb_signaling,TGFB1,TGFBR2,B_cell,Myeloid,0.14720832,0.17447938,-0.24367508
TGFb_signaling,TGFB1,TGFBR2,B_cell,NK_cell,0.2028399,0.22502203,-0.14902699
TGFb_signaling,TGFB1,TGFBR2,B_cell,Plasma_cell,0.020794297,0.029945321,-0.5057707
TGFb_signaling,TGFB1,TGFBR2,B_cell,T_cell,0.25789046,0.2833465,-0.13530828
TGFb_signaling,TGFB1,TGFBR2,Endothelial,B_cell,0.1920492,0.19008249,0.014773086
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Endothelial,0.2802206,0.21349022,0.39079034
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Epithelial,0.14884262,0.23347622,-0.64599365
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Fibroblast,0.14068675,0.11702505,0.26361176
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Mast_cell,0.1235156,0.13077386,-0.08173772
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Myeloid,0.13157915,0.14817181,-0.1701211
TGFb_signaling,TGFB1,TGFBR2,Endothelial,NK_cell,0.1813043,0.19109376,-0.07546201
TGFb_signaling,TGFB1,TGFBR2,Endothelial,Plasma_cell,0.018586557,0.02543024,-0.4323256
TGFb_signaling,TGFB1,TGFBR2,Endothelial,T_cell,0.23051012,0.2406242,-0.061689716
TGFb_signaling,TGFB1,TGFBR2,Epithelial,B_cell,0.0640292,0.097634934,-0.6010109
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Endothelial,0.09342554,0.109658204,-0.22886138
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Epithelial,0.049624126,0.11992391,-1.2562026
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Fibroblast,0.04690496,0.060109343,-0.35121793
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Mast_cell,0.0411801,0.06717135,-0.6926031
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Myeloid,0.043868486,0.07610772,-0.7811728
TGFb_signaling,TGFB1,TGFBR2,Epithelial,NK_cell,0.06044685,0.098154366,-0.6903373
TGFb_signaling,TGFB1,TGFBR2,Epithelial,Plasma_cell,0.0061967582,0.013062117,-0.96639466
TGFb_signaling,TGFB1,TGFBR2,Epithelial,T_cell,0.07685207,0.12359544,-0.67844397
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,B_cell,0.11866651,0.11866236,5.004608e-05
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Endothelial,0.17314728,0.13327505,0.37511662
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Epithelial,0.09196931,0.14575166,-0.65855026
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Fibroblast,0.08692983,0.07305496,0.24775618
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Mast_cell,0.076319836,0.0816379,-0.09596494
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Myeloid,0.08130227,0.092498876,-0.18401676
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,NK_cell,0.112027265,0.11929366,-0.08988981
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,Plasma_cell,0.011484566,0.015875276,-0.43476543
TGFb_signaling,TGFB1,TGFBR2,Fibroblast,T_cell,0.14243136,0.15021391,-0.07623031
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,B_cell,0.14913604,0.270011,-0.852081
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Endothelial,0.21760562,0.30326155,-0.47698146
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Epithelial,0.11558391,0.33165154,-1.5126429
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Fibroblast,0.109250456,0.16623336,-0.601078
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Mast_cell,0.09591618,0.18576346,-0.94640267
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Myeloid,0.10217794,0.21047713,-1.035367
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,NK_cell,0.14079207,0.2714475,-0.94220144
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,Plasma_cell,0.014433413,0.036123496,-1.2662753
TGFb_signaling,TGFB1,TGFBR2,Mast_cell,T_cell,0.1790029,0.3418052,-0.92936885
TGFb_signaling,TGFB1,TGFBR2,Myeloid,B_cell,0.23243785,0.30326864,-0.3823071
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Endothelial,0.33915198,0.34061468,-0.006190449
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Epithelial,0.18014476,0.3725015,-1.0439708
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Fibroblast,0.17027368,0.18670855,-0.13219096
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Mast_cell,0.14949137,0.2086442,-0.47826213
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Myeloid,0.1592507,0.2364019,-0.5670008
TGFb_signaling,TGFB1,TGFBR2,Myeloid,NK_cell,0.21943325,0.30488205,-0.47263348
TGFb_signaling,TGFB1,TGFBR2,Myeloid,Plasma_cell,0.022495378,0.040572878,-0.8232656
TGFb_signaling,TGFB1,TGFBR2,Myeloid,T_cell,0.2789872,0.3839058,-0.45914447
TGFb_signaling,TGFB1,TGFBR2,NK_cell,B_cell,0.38630542,0.41637066,-0.10785744
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Endothelial,0.56366146,0.46764466,0.26889175
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Epithelial,0.29939574,0.51142347,-0.7704722
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Fibroblast,0.28299025,0.25634027,0.14216425
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Mast_cell,0.24845062,0.28645667,-0.2045902
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Myeloid,0.26467037,0.3245664,-0.29331452
TGFb_signaling,TGFB1,TGFBR2,NK_cell,NK_cell,0.36469212,0.4185858,-0.19833633
TGFb_signaling,TGFB1,TGFBR2,NK_cell,Plasma_cell,0.03738671,0.055704262,-0.5628502
TGFb_signaling,TGFB1,TGFBR2,NK_cell,T_cell,0.4636692,0.52708095,-0.18455504
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,B_cell,0.11535682,0.22338977,-0.9474512
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Endothelial,0.1683181,0.25089914,-0.5731099
TGFb_signaling,TGFB1,TGFBR2,Plasma_cell,Epithelial,0.089404225,0.2743872,-1.6069994
